Project,Implementation smell,Namespace,Class,File,Method,
SimplCommerce,Complex Method,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Orders.Areas.Orders.Controllers,InvoiceApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\InvoiceApiController.cs,InvoiceApiController,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Orders.Services,IOrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\IOrderService.cs,CreateOrder,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,OrderService,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Areas.Orders.Controllers,InvoiceApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\InvoiceApiController.cs,Print,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Areas.Orders.Controllers,OrderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\OrderApiController.cs,Get,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Areas.Orders.Controllers,OrderController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\OrderController.cs,OrderHistoryList,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Areas.Orders.Controllers,OrderController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\OrderController.cs,OrderDetails,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Events,OrderCreatedClearCartHandler,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Events\OrderCreatedClearCartHandler.cs,Handle,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderEmailService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderEmailService.cs,SendEmailToUser,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CheckForDiscountIfAny,
SimplCommerce,Long Statement,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CheckForDiscountIfAny,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Areas.Orders.Controllers,OrderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\OrderApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Areas.Orders.Controllers,OrderApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Areas\Orders\Controllers\OrderApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderCancellationBackgroundService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderCancellationBackgroundService.cs,ExecuteAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderCancellationBackgroundService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderCancellationBackgroundService.cs,CancelFailedPaymentOrders,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,CreateOrder,
SimplCommerce,Magic Number,SimplCommerce.Module.Orders.Services,OrderService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Orders\Services\OrderService.cs,GetTax,
SimplCommerce,Long Identifier,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,InvokeAsync,
SimplCommerce,Long Identifier,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,Map,
SimplCommerce,Long Identifier,SimplCommerce.Module.Cms.Areas.Cms.Controllers,PageTranslationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Controllers\PageTranslationApiController.cs,PageTranslationApiController,
SimplCommerce,Long Identifier,SimplCommerce.Module.Cms.Areas.Cms.Controllers,PageTranslationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Controllers\PageTranslationApiController.cs,,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,InvokeAsync,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,InvokeAsync,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,InvokeAsync,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Areas.Cms.Components,MenuViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\MenuViewComponent.cs,Map,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Areas.Cms.Components,SpaceBarWidgetViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Areas\Cms\Components\SpaceBarWidgetViewComponent.cs,Invoke,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Cms.Data,CmsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Cms\Data\CmsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.SampleData.Areas.SampleData.Components,SampleDataFormViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.SampleData\Areas\SampleData\Components\SampleDataFormViewComponent.cs,Invoke,
SimplCommerce,Long Statement,SimplCommerce.Module.SampleData.Services,SampleDataService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.SampleData\Services\SampleDataService.cs,ResetToSampleData,
SimplCommerce,Long Statement,SimplCommerce.Module.SampleData.Services,SampleDataService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.SampleData\Services\SampleDataService.cs,ResetToSampleData,
SimplCommerce,Long Statement,SimplCommerce.Module.SampleData.Services,SampleDataService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.SampleData\Services\SampleDataService.cs,ResetToSampleData,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Localization.Services,ContentLocalizationService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Services\ContentLocalizationService.cs,GetLocalizedProperty,
SimplCommerce,Long Statement,SimplCommerce.Module.Localization.Data,LocalizationCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Data\LocalizationCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.Localization.Services,ContentLocalizationService,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Localization\Services\ContentLocalizationService.cs,GetLocalizedProperty,
SimplCommerce,Complex Method,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,Index,
SimplCommerce,Long Parameter List,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,SearchController,
SimplCommerce,Long Identifier,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,SearchController,
SimplCommerce,Long Identifier,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,,
SimplCommerce,Long Statement,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,Index,
SimplCommerce,Long Statement,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchController.cs,Index,
SimplCommerce,Magic Number,SimplCommerce.Module.Search.Areas.Search.Controllers,SearchApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Search\Areas\Search\Controllers\SearchApiController.cs,MostSearchKeywords,
SimplCommerce,Complex Method,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewApiController.cs,List,
SimplCommerce,Long Statement,SimplCommerce.Module.Reviews.Areas.Reviews.Components,ReviewViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Components\ReviewViewComponent.cs,InvokeAsync,
SimplCommerce,Long Statement,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewApiController.cs,ChangeStatus,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Components,ReviewViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Components\ReviewViewComponent.cs,InvokeAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Components,ReviewViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Components\ReviewViewComponent.cs,InvokeAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Components,ReviewViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Components\ReviewViewComponent.cs,InvokeAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Components,ReviewViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Components\ReviewViewComponent.cs,InvokeAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReplyApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReplyApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReplyApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReplyApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewApiController.cs,Get,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewController.cs,List,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewController.cs,List,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewController.cs,List,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.Controllers,ReviewController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\Controllers\ReviewController.cs,List,
SimplCommerce,Magic Number,SimplCommerce.Module.Reviews.Areas.Reviews.ViewModels,ReviewVm,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Reviews\Areas\Reviews\ViewModels\ReviewVm.cs,GetRatingPercent,
SimplCommerce,Magic Number,SimplCommerce.Module.ActivityLog.Areas.ActivityLog.Controllers,MostViewedEntityController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ActivityLog\Areas\ActivityLog\Controllers\MostViewedEntityController.cs,GetMostViewedEntities,
SimplCommerce,Long Statement,SimplCommerce.Module.News.Data,NewsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Data\NewsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.News.Data,NewsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Data\NewsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.News.Data,NewsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Data\NewsCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.News.Data,NewsCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.News\Data\NewsCustomModelBuilder.cs,Build,
SimplCommerce,Long Parameter List,SimplCommerce.Module.ProductComparison.Areas.ProductComparison.Controllers,ComparingProductController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductComparison\Areas\ProductComparison\Controllers\ComparingProductController.cs,ComparingProductController,
SimplCommerce,Long Statement,SimplCommerce.Module.ProductComparison.Areas.ProductComparison.Controllers,ComparingProductController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductComparison\Areas\ProductComparison\Controllers\ComparingProductController.cs,Remove,
SimplCommerce,Long Statement,SimplCommerce.Module.ProductComparison.Areas.ProductComparison.Controllers,ComparingProductController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductComparison\Areas\ProductComparison\Controllers\ComparingProductController.cs,Index,
SimplCommerce,Long Identifier,SimplCommerce.Module.Contacts.Areas.Contacts.Controllers,ContactAreaTranslationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactAreaTranslationApiController.cs,ContactAreaTranslationApiController,
SimplCommerce,Long Identifier,SimplCommerce.Module.Contacts.Areas.Contacts.Controllers,ContactAreaTranslationApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Contacts\Areas\Contacts\Controllers\ContactAreaTranslationApiController.cs,,
SimplCommerce,Long Parameter List,SimplCommerce.Module.ProductRecentlyViewed.Areas.ProductRecentlyViewed.Components,ProductRecentlyViewedViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Areas\ProductRecentlyViewed\Components\ProductRecentlyViewedViewComponent.cs,ProductRecentlyViewedViewComponent,
SimplCommerce,Long Identifier,SimplCommerce.Module.ProductRecentlyViewed.Events,EntityViewedHandler,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Events\EntityViewedHandler.cs,EntityViewedHandler,
SimplCommerce,Long Identifier,SimplCommerce.Module.ProductRecentlyViewed.Events,EntityViewedHandler,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Events\EntityViewedHandler.cs,,
SimplCommerce,Long Statement,SimplCommerce.Module.ProductRecentlyViewed.Areas.ProductRecentlyViewed.Components,ProductRecentlyViewedViewComponent,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Areas\ProductRecentlyViewed\Components\ProductRecentlyViewedViewComponent.cs,InvokeAsync,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Magic Number,SimplCommerce.Module.ProductRecentlyViewed.Data,ProductRecentlyViewedCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.ProductRecentlyViewed\Data\ProductRecentlyViewedCustomModelBuilder.cs,Build,
SimplCommerce,Long Statement,SimplCommerce.Module.EmailSenderSmtp.Data,EmailSenderSmptCustomModelBuilder,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.EmailSenderSmtp\Data\EmailSenderSmptCustomModelBuilder.cs,Build,
SimplCommerce,Complex Method,SimplCommerce.Module.Pricing.Areas.Pricing.Controllers,CartRuleApiController,DesigniteProjects\SimplCommerce\src\Modules\SimplCommerce.Module.Pricing\Areas\Pricing\Controllers\CartRuleApiController.cs,Put,
